IngredientId,IngredientName,IngredientTypeEN,Calories,Energy,Fat,SaturatedFat,Carbohydrate,Sugars,Fibre,Protein,Salt,Liquid,Mass,Small,Medium,Large
0,Beans - haricot - canned - re-heated - drained,0,96,407,1,0.2,15.6,0.6,0,7.1,15,FALSE,0,0,0,0
0,Beans - haricot - whole - dried - boiled in unsalted water,0,95,406,0.5,0.10,17.2,0.8,0,6.6,37.5,FALSE,0,0,0,0
0,Beans - haricot - whole - dried - raw,0,286,1218,1.6,0.30,49.7,2.8,0,21.4,107.5,FALSE,0,0,0,0
0,Beans - mung - dahl - dried - boiled in unsalted water,0,92,392,0.4,0.10,15.3,0.5,0,7.8,5,FALSE,0,0,0,0
0,Beans - mung - dahl - dried - raw,0,291,1237,1.1,0.30,46.3,1.5,0,26.8,30,FALSE,0,0,0,0
0,Beans - mung - whole - dried - boiled in unsalted water,0,100,426,0.7,0.18,15.8,0.4,0,8.6,0,FALSE,0,0,0,0
0,Beans - mung - whole - dried - raw,0,279,1188,1.1,0.30,46.3,1.5,0,23.9,30,FALSE,0,0,0,0
0,Beans - papri - raw,0,40,170,0.3,0,4.2,1.8,0,5.4,2.5,FALSE,0,0,0,0
0,Beans - pigeon peas - dahl - dried - boiled in unsalted water,0,118,497,0.5,0.10,21.2,0.6,0,8.7,35,FALSE,0,0,0,0
0,Beans - pigeon peas - dahl - dried - raw,0,324,1379,1.9,0.40,58.6,1.7,0,21.8,95,FALSE,0,0,0,0
0,Beans - pigeon peas - whole - dried - boiled in unsalted water,0,117,502,0.5,0.10,21.2,0.6,0,8.5,35,FALSE,0,0,0,0
0,Beans - pigeon peas - whole - dried - raw,0,317,1348,1.9,0.40,58.6,1.7,0,20.0,95,FALSE,0,0,0,0
0,Beans - pinto - dried - boiled in unsalted water,0,137,583,0.7,0.10,23.9,0,0,8.9,2.5,FALSE,0,0,0,0
0,Beans - pinto - dried - raw,0,327,1389,1.6,0.20,57.1,0,0,21.1,25,FALSE,0,0,0,0
0,Beans - pinto - re-fried beans,0,107,446,1.1,0,15.3,0,0,6.2,1050,FALSE,0,0,0,0
0,Beans - red kidney - canned in water - re-heated - drained,0,100,425,1,0.2,15.1,0.8,0,8.6,0,FALSE,0,0,0,0
0,Beans - red kidney - dried - boiled in unsalted water,0,100,425,1,0.2,15.1,0.8,0,8.6,0,FALSE,0,0,0,0
0,Beans - red kidney - dried - raw,0,266,1133,1.4,0.20,44.1,2.5,0,22.1,45,FALSE,0,0,0,0
0,Beans - runner - boiled in unsalted water,0,16,68,0.5,0.1,1.9,1.6,0,1.1,0,FALSE,0,0,0,0
0,Beans - runner - raw,0,22,93,0.4,0.10,3.2,2.8,0,1.6,0,FALSE,0,0,0,0
0,Beans - soya - dried - boiled in unsalted water,0,141,590,7.3,0.90,5.1,2.1,0,14.0,2.5,FALSE,0,0,0,0
0,Beans - soya - dried - raw,0,370,1551,18.6,2.30,15.8,5.5,0,35.9,12.5,FALSE,0,0,0,0
0,Beans - sword - raw,0,41,176,0.3,0,7.2,0,0,2.5,72.5,FALSE,0,0,0,0
0,Beansprouts - mung - boiled in unsalted water,0,25,104,0.5,0.10,2.8,1.4,0,2.5,10,FALSE,0,0,0,0
0,Beansprouts - mung - raw,0,31,131,0.5,0.10,4.0,2.2,0,2.9,12.5,FALSE,0,0,0,0
0,Beansprouts - mung - stir-fried in rapeseed oil,0,72,298,6.1,0.47,2.5,1.4,0,1.9,7.5,FALSE,0,0,0,0
0,Beef bourguignon - homemade,0,140,587,6.2,2.09,2.5,0.9,0,13.8,595,FALSE,0,0,0,0
0,Beef bourguignonne - made with lean beef - homemade,0,105,442,4.2,1.25,2.5,0.8,0,14.1,582.5,FALSE,0,0,0,0
0,Beef extract,0,179,760,0.6,0,3.2,0.4,0,40.4,10925,FALSE,0,0,0,0
0,Beef olives - homemade,0,159,662,11.0,4.07,1.6,0.3,0,13.9,1092.5,FALSE,0,0,0,0
0,Beef steak pudding - homemade,0,207,864,10.2,5.41,18.7,0.8,0,11.5,205,FALSE,0,0,0,0
0,Beef Stroganoff - homemade,0,171,713,11.2,6.22,2.5,2.1,0,15.3,135,FALSE,0,0,0,0
0,Beef Wellington - homemade,0,356,1480,25.5,10.19,16.2,0.7,0,16.3,742.5,FALSE,0,0,0,0
0,Beef - braising steak - braised - lean and fat,0,246,1029,12.7,5.30,0.0,0.0,0,32.9,150,FALSE,0,0,0,0
0,Beef - braising steak - braised - lean only,0,225,944,9.7,4.10,0.0,0.0,0,34.4,155,FALSE,0,0,0,0
0,Beef - braising steak - raw - lean,0,139,582,5.7,2.40,0.0,0.0,0,21.8,160,FALSE,0,0,0,0
0,Beef - braising steak - raw - lean and fat,0,160,670,8.6,3.80,0.0,0.0,0,20.7,150,FALSE,0,0,0,0
0,Beef - braising steak - slow cooked - lean,0,197,826,7.9,3.40,0.0,0.0,0,31.4,132.5,FALSE,0,0,0,0
0,Beef - braising steak - slow cooked - lean and fat,0,217,907,11.2,4.80,0.0,0.0,0,29.0,125,FALSE,0,0,0,0
0,Beef - brisket - boiled - lean,0,225,941,11.0,4.60,0.0,0.0,0,31.4,125,FALSE,0,0,0,0
0,Beef - brisket - boiled - lean and fat,0,268,1116,17.4,7.20,0.0,0.0,0,27.8,115,FALSE,0,0,0,0
0,Beef - brisket - raw - lean,0,139,584,6.1,2.50,0.0,0.0,0,21.1,147.5,FALSE,0,0,0,0
0,Beef - brisket - raw - lean and fat,0,218,905,16.0,6.70,0.0,0.0,0,18.4,125,FALSE,0,0,0,0
0,Beef - fat - average - cooked,0,533,2199,52.3,24.30,0.0,0.0,0,15.5,87.5,FALSE,0,0,0,0
0,Beef - fat - average - raw,0,558,2305,53.6,24.90,0.0,0.0,0,18.9,65,FALSE,0,0,0,0
0,Beef - fat - average - raw - extra trimmed,0,677,2786,72.2,33.40,0.0,0.0,0,6.8,0,FALSE,0,0,0,0
0,Beef - fillet steak - fried in corn oil - lean,0,184,772,7.9,3.40,0.0,0.0,0,28.2,170,FALSE,0,0,0,0
0,Beef - fillet steak - fried in corn oil - lean and fat,0,192,805,8.9,3.90,0.0,0.0,0,28.0,167.5,FALSE,0,0,0,0
0,Beef - fillet steak - from steakhouse - lean,0,178,747,7.0,3.20,0.0,0.0,0,28.7,152.5,FALSE,0,0,0,0
0,Beef - fillet steak - from steakhouse - lean and fat,0,184,773,7.8,3.60,0.0,0.0,0,28.5,152.5,FALSE,0,0,0,0
0,Beef - fillet steak - grilled - lean,0,188,791,8.0,3.60,0.0,0.0,0,29.1,175,FALSE,0,0,0,0
0,Beef - fillet steak - grilled - lean and fat,0,200,839,9.5,4.40,0.0,0.0,0,28.7,167.5,FALSE,0,0,0,0
0,Beef - fillet steak - raw - lean,0,140,586,6.1,2.80,0.0,0.0,0,21.2,110,FALSE,0,0,0,0
0,Beef - fillet steak - raw - lean and fat,0,155,648,7.9,3.80,0.0,0.0,0,20.9,107.5,FALSE,0,0,0,0
0,Beef - flank - pot-roasted - lean,0,253,1059,14.0,5.70,0.0,0.0,0,31.8,127.5,FALSE,0,0,0,0
0,Beef - flank - pot-roasted - lean and fat,0,309,1286,22.3,9.10,0.0,0.0,0,27.1,112.5,FALSE,0,0,0,0
0,Beef - flank - raw - lean,0,175,730,9.3,3.80,0.0,0.0,0,22.7,160,FALSE,0,0,0,0
0,Beef - flank - raw - lean and fat,0,266,1105,20.8,8.70,0.0,0.0,0,19.7,135,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - microwaved - lean,0,243,1017,11.4,5.00,0.0,0.0,0,35.0,150,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - microwaved - lean and fat,0,306,1275,20.5,9.20,0.0,0.0,0,30.4,135,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - microwaved - lean and fat - weighed with bone,0,254,1057,17.0,7.70,0.0,0.0,0,25.2,112.5,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - raw - lean,0,145,606,6.5,2.90,0.0,0.0,0,21.5,152.5,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - raw - lean and fat,0,253,1052,19.8,8.90,0.0,0.0,0,18.8,130,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - roasted - lean,0,236,988,11.4,5.10,0.0,0.0,0,33.3,142.5,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - roasted - lean and fat,0,300,1250,20.4,9.20,0.0,0.0,0,29.1,135,FALSE,0,0,0,0
0,Beef - fore-rib/rib-roast - roasted - lean and fat - weighed with bone,0,252,1048,17.1,7.70,0.0,0.0,0,24.4,107.5,FALSE,0,0,0,0
0,Beef - lean - average - raw,0,129,542,4.3,1.74,0.0,0.0,0,22.5,157.5,FALSE,0,0,0,0
0,Beef - lean - average - raw - extra trimmed,0,132,556,5.1,2.00,0.0,0.0,0,21.6,0,FALSE,0,0,0,0
0,Beef - mince patties - barbecued,0,264,1103,16.2,7.10,0.0,0.0,0,29.6,245,FALSE,0,0,0,0
0,Beef - mince - extra lean - stewed,0,137,575,4.2,1.83,0.0,0.0,0,24.7,187.5,FALSE,0,0,0,0
0,Beef - mince - frozen - stewed,0,204,850,14.1,6.20,0.0,0.0,0,19.3,155,FALSE,0,0,0,0
0,Beef - mince - microwaved,0,263,1096,17.5,7.60,0.0,0.0,0,26.4,227.5,FALSE,0,0,0,0
0,Beef - mince - raw,0,225,934,16.2,6.94,0.0,0.0,0,19.7,200,FALSE,0,0,0,0
0,Beef - mince - raw - extra lean,0,130,546,4.2,2.08,0.0,0.0,0,21.9,225,FALSE,0,0,0,0
